composite id	composite name	primitive id	primitive name
FMA72954	muscular system	FMA22547	left extensor hallucis longus
FMA72954	muscular system	FMA46286	vertical intermediate part of left longus colli
FMA72954	muscular system	FMA22548	right extensor digitorum longus
FMA72954	muscular system	FMA46287	inferior oblique part of right longus colli
FMA72954	muscular system	FMA38465	flexor carpi ulnaris
FMA72954	muscular system	FMA22448	right semimembranosus
FMA72954	muscular system	FMA22449	left semimembranosus
FMA72954	muscular system	FMA38462	palmaris longus
FMA72954	muscular system	FMA22442	adductor brevis
FMA72954	muscular system	FMA86033	opponens digiti minimi of foot
FMA72954	muscular system	FMA38461	left flexor carpi radialis
FMA72954	muscular system	FMA22443	adductor magnus
FMA72954	muscular system	FMA86034	opponens digiti minimi of right foot
FMA72954	muscular system	FMA38464	left palmaris longus
FMA72954	muscular system	FMA86035	opponens digiti minimi of left foot
FMA72954	muscular system	FMA38463	right palmaris longus
FMA72954	muscular system	FMA22540	fibularis brevis
FMA72954	muscular system	FMA38460	right flexor carpi radialis
FMA72954	muscular system	FMA13389	left scalenus posterior
FMA72954	muscular system	FMA42398	set of lumbricals of right hand
FMA72954	muscular system	FMA37719	second lumbrical of right foot
FMA72954	muscular system	FMA42399	set of lumbricals of left hand
FMA72954	muscular system	FMA37718	first lumbrical of left foot
FMA72954	muscular system	FMA13384	left rhomboid minor
FMA72954	muscular system	FMA22539	fibularis longus
FMA72954	muscular system	FMA13383	right rhomboid minor
FMA72954	muscular system	FMA22538	fibularis tertius
FMA72954	muscular system	FMA13382	left rhomboid major
FMA72954	muscular system	FMA13381	right rhomboid major
FMA72954	muscular system	FMA13388	right scalenus posterior
FMA72954	muscular system	FMA38496	left extensor carpi radialis longus
FMA72954	muscular system	FMA38497	extensor carpi radialis brevis
FMA72954	muscular system	FMA38494	extensor carpi radialis longus
FMA72954	muscular system	FMA77177	iliocostalis
FMA72954	muscular system	FMA38495	right extensor carpi radialis longus
FMA72954	muscular system	FMA38498	right extensor carpi radialis brevis
FMA72954	muscular system	FMA38499	left extensor carpi radialis brevis
FMA72954	muscular system	FMA77179	spinalis
FMA72954	muscular system	FMA77178	longissimus
FMA72954	muscular system	FMA51140	extensor digitorum brevis
FMA72954	muscular system	FMA51141	extensor hallucis brevis
FMA72954	muscular system	FMA51142	right extensor digitorum brevis
FMA72954	muscular system	FMA51143	left extensor digitorum brevis
FMA72954	muscular system	FMA51144	right extensor hallucis brevis
FMA72954	muscular system	FMA51145	left extensor hallucis brevis
FMA72954	muscular system	FMA46120	transverse head of adductor pollicis
FMA72954	muscular system	FMA37700	long head of left triceps brachii
FMA72954	muscular system	FMA38484	left flexor pollicis longus
FMA72954	muscular system	FMA38485	brachioradialis
FMA72954	muscular system	FMA38486	right brachioradialis
FMA72954	muscular system	FMA51071	flexor digitorum longus
FMA72954	muscular system	FMA46124	transverse head of left adductor pollicis
FMA72954	muscular system	FMA37704	anconeus
FMA72954	muscular system	FMA38487	left brachioradialis
FMA72954	muscular system	FMA46123	transverse head of right adductor pollicis
FMA72954	muscular system	FMA46122	oblique head of left adductor pollicis
FMA72954	muscular system	FMA37706	left anconeus
FMA72954	muscular system	FMA46121	oblique head of right adductor pollicis
FMA72954	muscular system	FMA37705	right anconeus
FMA72954	muscular system	FMA22460	left adductor magnus
FMA72954	muscular system	FMA86917	musculature of abdomen
FMA72954	muscular system	FMA46020	transverse head of right adductor hallucis
FMA72954	muscular system	FMA46021	transverse head of left adductor hallucis
FMA72954	muscular system	FMA77180	splenius
FMA72954	muscular system	FMA38480	left flexor digitorum profundus
FMA72954	muscular system	FMA38482	right flexor pollicis longus
FMA72954	muscular system	FMA38481	flexor pollicis longus
FMA72954	muscular system	FMA46111	deep head of left flexor pollicis brevis
FMA72954	muscular system	FMA22591	right popliteus
FMA72954	muscular system	FMA46110	deep head of right flexor pollicis brevis
FMA72954	muscular system	FMA22590	popliteus
FMA72954	muscular system	FMA51061	calcaneal tendon
FMA72954	muscular system	FMA22593	flexor hallucis longus
FMA72954	muscular system	FMA22592	left popliteus
FMA72954	muscular system	FMA51062	triceps surae
FMA72954	muscular system	FMA46119	oblique head of adductor pollicis
FMA72954	muscular system	FMA49011	medial pterygoid
FMA72954	muscular system	FMA49013	left medial pterygoid
FMA72954	muscular system	FMA49012	right medial pterygoid
FMA72954	muscular system	FMA49015	lateral pterygoid
FMA72954	muscular system	FMA65015	left flexor hallucis longus
FMA72954	muscular system	FMA65014	right flexor hallucis longus
FMA72954	muscular system	FMA13336	right external oblique
FMA72954	muscular system	FMA13337	left external oblique
FMA72954	muscular system	FMA65019	left tibialis posterior
FMA72954	muscular system	FMA65018	right tibialis posterior
FMA72954	muscular system	FMA46803	right levator labii superioris alaeque nasi
FMA72954	muscular system	FMA65017	left flexor digitorum longus
FMA72954	muscular system	FMA46802	levator labii superioris alaeque nasi
FMA72954	muscular system	FMA65016	right flexor digitorum longus
FMA72954	muscular system	FMA46806	right levator labii superioris
FMA72954	muscular system	FMA46807	left levator labii superioris
FMA72954	muscular system	FMA46804	left levator labii superioris alaeque nasi
FMA72954	muscular system	FMA46805	levator labii superioris
FMA72954	muscular system	FMA46107	deep head of flexor pollicis brevis
FMA72954	muscular system	FMA49020	upper head of lateral pterygoid
FMA72954	muscular system	FMA46104	superficial head of flexor pollicis brevis
FMA72954	muscular system	FMA49024	upper head of right lateral pterygoid
FMA72954	muscular system	FMA38561	humeral head of left pronator teres
FMA72954	muscular system	FMA49023	lower head of left lateral pterygoid
FMA72954	muscular system	FMA38560	humeral head of right pronator teres
FMA72954	muscular system	FMA22681	splenius cervicis
FMA72954	muscular system	FMA49022	lower head of right lateral pterygoid
FMA72954	muscular system	FMA38563	ulnar head of left pronator teres
FMA72954	muscular system	FMA49021	lower head of lateral pterygoid
FMA72954	muscular system	FMA38562	ulnar head of right pronator teres
FMA72954	muscular system	FMA49025	upper head of left lateral pterygoid
FMA72954	muscular system	FMA46810	zygomaticus major
FMA72954	muscular system	FMA13347	left sternohyoid
FMA72954	muscular system	FMA13348	right omohyoid
FMA72954	muscular system	FMA13346	right sternohyoid
FMA72954	muscular system	FMA46814	right zygomaticus minor
FMA72954	muscular system	FMA46813	left zygomaticus major
FMA72954	muscular system	FMA22780	left spinalis thoracis
FMA72954	muscular system	FMA46812	right zygomaticus major
FMA72954	muscular system	FMA22781	right spinalis cervicis
FMA72954	muscular system	FMA13349	left omohyoid
FMA72954	muscular system	FMA46811	zygomaticus minor
FMA72954	muscular system	FMA22782	left spinalis cervicis
FMA72954	muscular system	FMA45826	right stylohyoid
FMA72954	muscular system	FMA13403	right serratus posterior superior
FMA72954	muscular system	FMA45827	left stylohyoid
FMA72954	muscular system	FMA13405	right serratus posterior inferior
FMA72954	muscular system	FMA13404	left serratus posterior superior
FMA72954	muscular system	FMA13406	left serratus posterior inferior
FMA72954	muscular system	FMA37397	abductor digiti minimi of left hand
FMA72954	muscular system	FMA37396	abductor digiti minimi of right hand
FMA72954	muscular system	FMA37399	flexor digiti minimi brevis of left hand
FMA72954	muscular system	FMA37398	flexor digiti minimi brevis of right hand
FMA72954	muscular system	FMA37390	right opponens pollicis
FMA72954	muscular system	FMA37391	left opponens pollicis
FMA72954	muscular system	FMA46302	anterior belly of digastric
FMA72954	muscular system	FMA46303	posterior belly of digastric
FMA72954	muscular system	FMA46304	anterior belly of right digastric
FMA72954	muscular system	FMA46305	anterior belly of left digastric
FMA72954	muscular system	FMA46306	posterior belly of right digastric
FMA72954	muscular system	FMA46307	posterior belly of left digastric
FMA72954	muscular system	FMA46308	longus capitis
FMA72954	muscular system	FMA46309	right longus capitis
FMA72954	muscular system	FMA71323	set of plantar interossei of foot
FMA72954	muscular system	FMA19855	inguinal ligament
FMA72954	muscular system	FMA37695	medial head of right triceps brachii
FMA72954	muscular system	FMA37696	medial head of left triceps brachii
FMA72954	muscular system	FMA37697	lateral head of right triceps brachii
FMA72954	muscular system	FMA37698	lateral head of left triceps brachii
FMA72954	muscular system	FMA46310	left longus capitis
FMA72954	muscular system	FMA71287	musculature of head
FMA72954	muscular system	FMA37692	long head of triceps brachii
FMA72954	muscular system	FMA37693	medial head of triceps brachii
FMA72954	muscular system	FMA37694	lateral head of triceps brachii
FMA72954	muscular system	FMA46314	left rectus capitis anterior
FMA72954	muscular system	FMA21964	right inguinal ligament
FMA72954	muscular system	FMA46312	rectus capitis anterior
FMA72954	muscular system	FMA21965	left inguinal ligament
FMA72954	muscular system	FMA46313	right rectus capitis anterior
FMA72954	muscular system	FMA46318	left rectus capitis lateralis
FMA72954	muscular system	FMA37699	long head of right triceps brachii
FMA72954	muscular system	FMA46316	rectus capitis lateralis
FMA72954	muscular system	FMA46317	right rectus capitis lateralis
FMA72954	muscular system	FMA9722	aponeurosis
FMA72954	muscular system	FMA37401	opponens digiti minimi of left hand
FMA72954	muscular system	FMA37400	opponens digiti minimi of right hand
FMA72954	muscular system	FMA9721	tendon
FMA72954	muscular system	FMA37682	short head of biceps brachii
FMA72954	muscular system	FMA46320	mylohyoid
FMA72954	muscular system	FMA37683	long head of biceps brachii
FMA72954	muscular system	FMA46321	right mylohyoid
FMA72954	muscular system	FMA46322	left mylohyoid
FMA72954	muscular system	FMA37686	long head of right biceps brachii
FMA72954	muscular system	FMA37687	long head of left biceps brachii
FMA72954	muscular system	FMA37684	short head of right biceps brachii
FMA72954	muscular system	FMA79980	sternocostal part of left pectoralis major
FMA72954	muscular system	FMA37685	short head of left biceps brachii
FMA72954	muscular system	FMA46327	left geniohyoid
FMA72954	muscular system	FMA9719	muscle belly
FMA72954	muscular system	FMA37688	triceps brachii
FMA72954	muscular system	FMA46325	geniohyoid
FMA72954	muscular system	FMA21930	external anal sphincter
FMA72954	muscular system	FMA46326	right geniohyoid
FMA72954	muscular system	FMA13415	left subscapularis
FMA72954	muscular system	FMA13414	right subscapularis
FMA72954	muscular system	FMA71444	set of lateral lumbar intertransversarius muscles
FMA72954	muscular system	FMA13412	right subclavius
FMA72954	muscular system	FMA13411	left subclavius
FMA72954	muscular system	FMA37670	biceps brachii
FMA72954	muscular system	FMA58777	left iliotibial tract
FMA72954	muscular system	FMA58776	right iliotibial tract
FMA72954	muscular system	FMA37673	anterior compartment of arm
FMA72954	muscular system	FMA37676	posterior compartment of arm
FMA72954	muscular system	FMA13408	right sternocleidomastoid
FMA72954	muscular system	FMA79979	sternocostal part of right pectoralis major
FMA72954	muscular system	FMA13409	left sternocleidomastoid
FMA72954	muscular system	FMA37466	left flexor accessorius
FMA72954	muscular system	FMA38930	right vastus lateralis
FMA72954	muscular system	FMA37464	abductor digiti minimi of left foot
FMA72954	muscular system	FMA37465	right flexor accessorius
FMA72954	muscular system	FMA37462	left flexor digitorum brevis
FMA72954	muscular system	FMA37463	abductor digiti minimi of right foot
FMA72954	muscular system	FMA37460	left abductor hallucis
FMA72954	muscular system	FMA37461	right flexor digitorum brevis
FMA72954	muscular system	FMA85453	head of muscle organ
FMA72954	muscular system	FMA38935	left vastus intermedius
FMA72954	muscular system	FMA38934	right vastus intermedius
FMA72954	muscular system	FMA38933	left vastus medialis
FMA72954	muscular system	FMA38932	right vastus medialis
FMA72954	muscular system	FMA38931	left vastus lateralis
FMA72954	muscular system	FMA45875	abdominal part of left pectoralis major
FMA72954	muscular system	FMA45874	abdominal part of right pectoralis major
FMA72954	muscular system	FMA37669	left brachialis
FMA72954	muscular system	FMA71443	set of posterior cervical intertransversarii
FMA72954	muscular system	FMA37668	right brachialis
FMA72954	muscular system	FMA71442	set of anterior cervical intertransversarii
FMA72954	muscular system	FMA37667	brachialis
FMA72954	muscular system	FMA38928	right rectus femoris
FMA72954	muscular system	FMA37666	left coracobrachialis
FMA72954	muscular system	FMA38929	left rectus femoris
FMA72954	muscular system	FMA37665	right coracobrachialis
FMA72954	muscular system	FMA37664	coracobrachialis
FMA72954	muscular system	FMA43887	left adductor minimus
FMA72954	muscular system	FMA43886	right adductor minimus
FMA72954	muscular system	FMA43885	adductor minimus
FMA72954	muscular system	FMA43884	left gracilis
FMA72954	muscular system	FMA43883	right gracilis
FMA72954	muscular system	FMA43882	gracilis
FMA72954	muscular system	FMA37454	adductor hallucis
FMA72954	muscular system	FMA65198	superficial head of right flexor pollicis brevis
FMA72954	muscular system	FMA37455	flexor digiti minimi brevis of foot
FMA72954	muscular system	FMA45739	right platysma
FMA72954	muscular system	FMA37450	flexor digitorum brevis
FMA72954	muscular system	FMA37451	abductor digiti minimi of foot
FMA72954	muscular system	FMA37452	flexor accessorius
FMA72954	muscular system	FMA45738	platysma
FMA72954	muscular system	FMA19082	piriformis
FMA72954	muscular system	FMA65199	superficial head of left flexor pollicis brevis
FMA72954	muscular system	FMA37459	right abductor hallucis
FMA72954	muscular system	FMA45889	long head of left biceps femoris
FMA72954	muscular system	FMA45888	long head of right biceps femoris
FMA72954	muscular system	FMA45887	long head of biceps femoris
FMA72954	muscular system	FMA45740	left platysma
FMA72954	muscular system	FMA71314	set of levatores costarum breves
FMA72954	muscular system	FMA37378	flexor pollicis brevis
FMA72954	muscular system	FMA37379	opponens pollicis
FMA72954	muscular system	FMA71312	set of levatores costarum
FMA72954	muscular system	FMA9761	right transversus thoracis
FMA72954	muscular system	FMA71313	set of levatores costarum longi
FMA72954	muscular system	FMA9760	transversus thoracis
FMA72954	muscular system	FMA71318	set of lumbricals of hand
FMA72954	muscular system	FMA9762	left transversus thoracis
FMA72954	muscular system	FMA71319	set of dorsal interossei of hand
FMA72954	muscular system	FMA37373	abductor pollicis brevis
FMA72954	muscular system	FMA37448	abductor hallucis
FMA72954	muscular system	FMA37449	flexor hallucis brevis
FMA72954	muscular system	FMA45855	left pubococcygeus
FMA72954	muscular system	FMA45854	right pubococcygeus
FMA72954	muscular system	FMA71291	musculature of back
FMA72954	muscular system	FMA45857	left puborectalis
FMA72954	muscular system	FMA71290	musculature of neck
FMA72954	muscular system	FMA45856	right puborectalis
FMA72954	muscular system	FMA71322	set of dorsal interossei of foot
FMA72954	muscular system	FMA71295	musculature of perineum
FMA72954	muscular system	FMA71321	set of lumbricals of foot
FMA72954	muscular system	FMA71320	set of palmar interossei of hand
FMA72954	muscular system	FMA71293	musculature of thorax
FMA72954	muscular system	FMA37387	left abductor pollicis brevis
FMA72954	muscular system	FMA37383	flexor digiti minimi brevis of hand
FMA72954	muscular system	FMA71305	rotatores muscle group
FMA72954	muscular system	FMA37384	opponens digiti minimi of hand
FMA72954	muscular system	FMA71306	set of interspinales
FMA72954	muscular system	FMA71307	set of interspinales lumborum
FMA72954	muscular system	FMA37386	right abductor pollicis brevis
FMA72954	muscular system	FMA71308	set of interspinales thoracis
FMA72954	muscular system	FMA9758	innermost intercostal muscle
FMA72954	muscular system	FMA71309	set of interspinales cervicis
FMA72954	muscular system	FMA9757	internal intercostal muscle
FMA72954	muscular system	FMA9756	external intercostal muscle
FMA72954	muscular system	FMA45858	right iliococcygeus
FMA72954	muscular system	FMA45859	left iliococcygeus
FMA72954	muscular system	FMA37380	adductor pollicis
FMA72954	muscular system	FMA37382	abductor digiti minimi of hand
FMA72954	muscular system	FMA22879	left multifidus
FMA72954	muscular system	FMA46794	corrugator supercilii
FMA72954	muscular system	FMA46797	left corrugator supercilii
FMA72954	muscular system	FMA46796	right corrugator supercilii
FMA72954	muscular system	FMA45970	lateral head of flexor hallucis brevis
FMA72954	muscular system	FMA45971	medial head of right flexor hallucis brevis
FMA72954	muscular system	FMA45972	medial head of left flexor hallucis brevis
FMA72954	muscular system	FMA45973	lateral head of right flexor hallucis brevis
FMA72954	muscular system	FMA45974	lateral head of left flexor hallucis brevis
FMA72954	muscular system	FMA46782	orbital part of right orbicularis oculi
FMA72954	muscular system	FMA45969	medial head of flexor hallucis brevis
FMA72954	muscular system	FMA46781	orbital part of orbicularis oculi
FMA72954	muscular system	FMA46784	palpebral part of orbicularis oculi
FMA72954	muscular system	FMA46783	orbital part of left orbicularis oculi
FMA72954	muscular system	FMA46786	palpebral part of left orbicularis oculi
FMA72954	muscular system	FMA46785	palpebral part of right orbicularis oculi
FMA72954	muscular system	FMA45892	short head of left biceps femoris
FMA72954	muscular system	FMA45151	anterior compartment of thigh
FMA72954	muscular system	FMA45890	short head of biceps femoris
FMA72954	muscular system	FMA45891	short head of right biceps femoris
FMA72954	muscular system	FMA13893	left internal oblique
FMA72954	muscular system	FMA13892	right internal oblique
FMA72954	muscular system	FMA45157	posterior compartment of thigh
FMA72954	muscular system	FMA37483	fourth lumbrical of right foot
FMA72954	muscular system	FMA264840	left intermediate tendon
FMA72954	muscular system	FMA37485	third lumbrical of right foot
FMA72954	muscular system	FMA37484	fourth lumbrical of left foot
FMA72954	muscular system	FMA37486	third lumbrical of left foot
FMA72954	muscular system	FMA45160	medial compartment of thigh
FMA72954	muscular system	FMA45163	anterior compartment of leg
FMA72954	muscular system	FMA264844	left calcaneal tendon
FMA72954	muscular system	FMA22877	left semispinalis capitis
FMA72954	muscular system	FMA22878	right multifidus
FMA72954	muscular system	FMA22875	left semispinalis cervicis
FMA72954	muscular system	FMA22876	right semispinalis capitis
FMA72954	muscular system	FMA22873	left semispinalis thoracis
FMA72954	muscular system	FMA22874	right semispinalis cervicis
FMA72954	muscular system	FMA22872	right semispinalis thoracis
FMA72954	muscular system	FMA37472	flexor digiti minimi brevis of left foot
FMA72954	muscular system	FMA37471	flexor digiti minimi brevis of right foot
FMA72954	muscular system	FMA22299	obturator externus
FMA72954	muscular system	FMA22298	obturator internus
FMA72954	muscular system	FMA46753	temporoparietalis
FMA72954	muscular system	FMA46758	occipitalis
FMA72954	muscular system	FMA46759	right frontalis
FMA72954	muscular system	FMA46757	frontalis
FMA72954	muscular system	FMA46750	epicranius
FMA72954	muscular system	FMA46444	left coccygeus
FMA72954	muscular system	FMA65410	intermediate tendon
FMA72954	muscular system	FMA46443	right coccygeus
FMA72954	muscular system	FMA46442	tendinous arch of levator ani
FMA72954	muscular system	FMA45961	lateral head of left gastrocnemius
FMA72954	muscular system	FMA45960	lateral head of right gastrocnemius
FMA72954	muscular system	FMA64918	iliopsoas
FMA72954	muscular system	FMA46779	orbicularis oculi
FMA72954	muscular system	FMA46777	depressor septi nasi
FMA72954	muscular system	FMA45959	lateral head of gastrocnemius
FMA72954	muscular system	FMA46770	nasalis
FMA72954	muscular system	FMA22823	semispinalis
FMA72954	muscular system	FMA45957	medial head of right gastrocnemius
FMA72954	muscular system	FMA45958	medial head of left gastrocnemius
FMA72954	muscular system	FMA22828	semispinalis thoracis
FMA72954	muscular system	FMA22829	semispinalis cervicis
FMA72954	muscular system	FMA22827	multifidus
FMA72954	muscular system	FMA45956	medial head of gastrocnemius
FMA72954	muscular system	FMA46569	fascicular architecture of muscle
FMA72954	muscular system	FMA46768	aponeurosis of epicranius
FMA72954	muscular system	FMA46769	procerus
FMA72954	muscular system	FMA9622	muscle of lower limb
FMA72954	muscular system	FMA9621	muscle of upper limb
FMA72954	muscular system	FMA46763	right temporoparietalis
FMA72954	muscular system	FMA46764	left temporoparietalis
FMA72954	muscular system	FMA9628	rectus abdominis
FMA72954	muscular system	FMA46760	left frontalis
FMA72954	muscular system	FMA9627	pectoralis major
FMA72954	muscular system	FMA46761	right occipitalis
FMA72954	muscular system	FMA46762	left occipitalis
FMA72954	muscular system	FMA9629	supraspinatus
FMA72954	muscular system	FMA9624	occipitofrontalis
FMA72954	muscular system	FMA22830	semispinalis capitis
FMA72954	muscular system	FMA9626	trapezius
FMA72954	muscular system	FMA9625	stylohyoid
FMA72979	integumentary system	FMA71098	set of eyebrows
FMA72979	integumentary system	FMA70752	set of hairs
FMA72979	integumentary system	FMA7163	skin
FMA72979	integumentary system	FMA70751	set of head hairs
FMA72979	integumentary system	FMA70754	set of pubic hairs
FMA72979	integumentary system	FMA74657	integument
FMA73004	deltoid part of pectoral girdle	FMA32521	deltoid
FMA73004	deltoid part of pectoral girdle	FMA34685	spinal part of left deltoid
FMA73004	deltoid part of pectoral girdle	FMA34682	acromial part of right deltoid
FMA73004	deltoid part of pectoral girdle	FMA34681	clavicular part of left deltoid
FMA73004	deltoid part of pectoral girdle	FMA34677	clavicular part of deltoid
FMA73004	deltoid part of pectoral girdle	FMA34684	spinal part of right deltoid
FMA73004	deltoid part of pectoral girdle	FMA34683	acromial part of left deltoid
FMA73004	deltoid part of pectoral girdle	FMA34680	clavicular part of right deltoid
FMA73004	deltoid part of pectoral girdle	FMA34678	acromial part of deltoid
FMA73004	deltoid part of pectoral girdle	FMA34679	spinal part of deltoid
FMA7309	right lung	FMA7383	middle lobe of lung
FMA7309	right lung	FMA7337	lower lobe of right lung
FMA7309	right lung	FMA7333	upper lobe of right lung
FMA7310	left lung	FMA7371	lower lobe of left lung
FMA7310	left lung	FMA7370	upper lobe of left lung
FMA7334	upper lobe of lung	FMA7333	upper lobe of right lung
FMA7334	upper lobe of lung	FMA7370	upper lobe of left lung
FMA7335	lower lobe of lung	FMA7371	lower lobe of left lung
FMA7335	lower lobe of lung	FMA7337	lower lobe of right lung
FMA74594	lymphoid system	FMA71195	left lobe of thymus
FMA74594	lymphoid system	FMA71194	right lobe of thymus
FMA74594	lymphoid system	FMA71193	lobe of thymus
FMA74594	lymphoid system	FMA7196	spleen
FMA74594	lymphoid system	FMA9607	thymus
FMA74657	integument	FMA7163	skin
FMA7474	long bone	FMA7620	second rib
FMA7474	long bone	FMA23957	distal phalanx of left ring finger
FMA7474	long bone	FMA8229	right seventh rib
FMA7474	long bone	FMA230986	middle phalanx of right little toe
FMA7474	long bone	FMA23959	distal phalanx of left little finger
FMA7474	long bone	FMA8364	right ninth rib
FMA7474	long bone	FMA230988	middle phalanx of left little toe
FMA7474	long bone	FMA66791	proximal phalanx of left little finger
FMA7474	long bone	FMA8039	left third rib
FMA7474	long bone	FMA23951	distal phalanx of left thumb
FMA7474	long bone	FMA8175	right sixth rib
FMA7474	long bone	FMA23955	distal phalanx of left middle finger
FMA7474	long bone	FMA23953	distal phalanx of left index finger
FMA7474	long bone	FMA43253	proximal phalanx of right big toe
FMA7474	long bone	FMA24480	right fibula
FMA7474	long bone	FMA24481	left fibula
FMA7474	long bone	FMA43254	proximal phalanx of left big toe
FMA7474	long bone	FMA7597	first rib
FMA7474	long bone	FMA32659	distal phalanx of left little toe
FMA7474	long bone	FMA32658	distal phalanx of right little toe
FMA7474	long bone	FMA8148	left fourth rib
FMA7474	long bone	FMA8445	right tenth rib
FMA7474	long bone	FMA7987	left first rib
FMA7474	long bone	FMA65470	proximal phalanx of left thumb
FMA7474	long bone	FMA8256	left seventh rib
FMA7474	long bone	FMA7574	rib
FMA7474	long bone	FMA8472	left tenth rib
FMA7474	long bone	FMA32635	proximal phalanx of left second toe
FMA7474	long bone	FMA32634	proximal phalanx of right second toe
FMA7474	long bone	FMA7957	right fourth rib
FMA7474	long bone	FMA24459	distal phalanx of right thumb
FMA7474	long bone	FMA24456	middle phalanx of right middle finger
FMA7474	long bone	FMA24455	middle phalanx of right index finger
FMA7474	long bone	FMA24458	middle phalanx of right little finger
FMA7474	long bone	FMA24457	middle phalanx of right ring finger
FMA7474	long bone	FMA24452	proximal phalanx of right middle finger
FMA7474	long bone	FMA24451	proximal phalanx of right index finger
FMA7474	long bone	FMA24454	proximal phalanx of right little finger
FMA7474	long bone	FMA8066	right fifth rib
FMA7474	long bone	FMA24453	proximal phalanx of right ring finger
FMA7474	long bone	FMA24450	proximal phalanx of right thumb
FMA7474	long bone	FMA23467	right ulna
FMA7474	long bone	FMA23468	left ulna
FMA7474	long bone	FMA23465	left radius
FMA7474	long bone	FMA23466	ulna
FMA7474	long bone	FMA23463	radius
FMA7474	long bone	FMA23464	right radius
FMA7474	long bone	FMA13322	right clavicle
FMA7474	long bone	FMA8532	left eleventh rib
FMA7474	long bone	FMA8533	right twelfth rib
FMA7474	long bone	FMA8531	right eleventh rib
FMA7474	long bone	FMA7857	right first rib
FMA7474	long bone	FMA8534	left twelfth rib
FMA7474	long bone	FMA13323	left clavicle
FMA7474	long bone	FMA23942	middle phalanx of left ring finger
FMA7474	long bone	FMA23944	middle phalanx of left little finger
FMA7474	long bone	FMA23130	right humerus
FMA7474	long bone	FMA23131	left humerus
FMA7474	long bone	FMA23940	middle phalanx of left middle finger
FMA7474	long bone	FMA32651	distal phalanx of left big toe
FMA7474	long bone	FMA8283	right eighth rib
FMA7474	long bone	FMA32650	distal phalanx of right big toe
FMA7474	long bone	FMA71915	proximal phalanx of left index finger
FMA7474	long bone	FMA32653	distal phalanx of left second toe
FMA7474	long bone	FMA71916	proximal phalanx of left ring finger
FMA7474	long bone	FMA8310	left eighth rib
FMA7474	long bone	FMA32652	distal phalanx of right second toe
FMA7474	long bone	FMA32655	distal phalanx of left third toe
FMA7474	long bone	FMA32654	distal phalanx of right third toe
FMA7474	long bone	FMA32657	distal phalanx of left fourth toe
FMA7474	long bone	FMA32656	distal phalanx of right fourth toe
FMA7474	long bone	FMA9611	femur
FMA7474	long bone	FMA32647	middle phalanx of left fourth toe
FMA7474	long bone	FMA24478	left tibia
FMA7474	long bone	FMA24477	right tibia
FMA7474	long bone	FMA7909	right third rib
FMA7474	long bone	FMA24479	fibula
FMA7474	long bone	FMA7882	right second rib
FMA7474	long bone	FMA24470	right fourth metacarpal bone
FMA7474	long bone	FMA24472	right fifth metacarpal bone
FMA7474	long bone	FMA24471	left fourth metacarpal bone
FMA7474	long bone	FMA24474	right femur
FMA7474	long bone	FMA24473	left fifth metacarpal bone
FMA7474	long bone	FMA23938	middle phalanx of left index finger
FMA7474	long bone	FMA24476	tibia
FMA7474	long bone	FMA24475	left femur
FMA7474	long bone	FMA24516	left fifth metatarsal bone
FMA7474	long bone	FMA8093	left fifth rib
FMA7474	long bone	FMA24515	right fifth metatarsal bone
FMA7474	long bone	FMA24514	left fourth metatarsal bone
FMA7474	long bone	FMA8391	left ninth rib
FMA7474	long bone	FMA24513	right fourth metatarsal bone
FMA7474	long bone	FMA24512	left third metatarsal bone
FMA7474	long bone	FMA8202	left sixth rib
FMA7474	long bone	FMA24511	right third metatarsal bone
FMA7474	long bone	FMA24510	left second metatarsal bone
FMA7474	long bone	FMA32642	middle phalanx of right second toe
FMA7474	long bone	FMA32641	proximal phalanx of left little toe
FMA7474	long bone	FMA32640	proximal phalanx of right little toe
FMA7474	long bone	FMA32646	middle phalanx of right fourth toe
FMA7474	long bone	FMA32645	middle phalanx of left third toe
FMA7474	long bone	FMA8012	left second rib
FMA7474	long bone	FMA32644	middle phalanx of right third toe
FMA7474	long bone	FMA71908	proximal phalanx of left middle finger
FMA7474	long bone	FMA32643	middle phalanx of left second toe
FMA7474	long bone	FMA32638	proximal phalanx of right fourth toe
FMA7474	long bone	FMA24469	left third metacarpal bone
FMA7474	long bone	FMA32639	proximal phalanx of left fourth toe
FMA7474	long bone	FMA24468	right third metacarpal bone
FMA7474	long bone	FMA32636	proximal phalanx of right third toe
FMA7474	long bone	FMA24467	left second metacarpal bone
FMA7474	long bone	FMA32637	proximal phalanx of left third toe
FMA7474	long bone	FMA24466	right second metacarpal bone
FMA7474	long bone	FMA24461	distal phalanx of right middle finger
FMA7474	long bone	FMA24460	distal phalanx of right index finger
FMA7474	long bone	FMA24509	right second metatarsal bone
FMA7474	long bone	FMA24465	left first metacarpal bone
FMA7474	long bone	FMA24464	right first metacarpal bone
FMA7474	long bone	FMA24507	right first metatarsal bone
FMA7474	long bone	FMA24463	distal phalanx of right little finger
FMA7474	long bone	FMA24508	left first metatarsal bone
FMA7474	long bone	FMA24462	distal phalanx of right ring finger
FMA7475	short bone	FMA23715	triquetral
FMA7475	short bone	FMA23718	pisiform
FMA7475	short bone	FMA32672	sesamoid bone
FMA7475	short bone	FMA24520	lateral cuneiform bone
FMA7475	short bone	FMA24521	right medial cuneiform bone
