"id"	name	part id	part name
FMA7474	long bone	FMA32634	proximal phalanx of right second toe
FMA7474	long bone	FMA13303	humerus
FMA7474	long bone	FMA23957	distal phalanx of left ring finger
FMA7474	long bone	FMA24459	distal phalanx of right thumb
FMA7474	long bone	FMA23959	distal phalanx of left little finger
FMA7474	long bone	FMA230986	middle phalanx of right little toe
FMA7474	long bone	FMA24456	middle phalanx of right middle finger
FMA7474	long bone	FMA230988	middle phalanx of left little toe
FMA7474	long bone	FMA66791	proximal phalanx of left little finger
FMA7474	long bone	FMA24455	middle phalanx of right index finger
FMA7474	long bone	FMA24458	middle phalanx of right little finger
FMA7474	long bone	FMA24457	middle phalanx of right ring finger
FMA7474	long bone	FMA24452	proximal phalanx of right middle finger
FMA7474	long bone	FMA24451	proximal phalanx of right index finger
FMA7474	long bone	FMA24454	proximal phalanx of right little finger
FMA7474	long bone	FMA24453	proximal phalanx of right ring finger
FMA7474	long bone	FMA24450	proximal phalanx of right thumb
FMA7474	long bone	FMA23466	ulna
FMA7474	long bone	FMA23463	radius
FMA7474	long bone	FMA23951	distal phalanx of left thumb
FMA7474	long bone	FMA23955	distal phalanx of left middle finger
FMA7474	long bone	FMA23953	distal phalanx of left index finger
FMA7474	long bone	FMA13321	clavicle
FMA7474	long bone	FMA43253	proximal phalanx of right big toe
FMA7474	long bone	FMA43254	proximal phalanx of left big toe
FMA7474	long bone	FMA32659	distal phalanx of left little toe
FMA7474	long bone	FMA32658	distal phalanx of right little toe
FMA7474	long bone	FMA23942	middle phalanx of left ring finger
FMA7474	long bone	FMA23944	middle phalanx of left little finger
FMA7474	long bone	FMA23940	middle phalanx of left middle finger
FMA7474	long bone	FMA32651	distal phalanx of left big toe
FMA7474	long bone	FMA71915	proximal phalanx of left index finger
FMA7474	long bone	FMA32650	distal phalanx of right big toe
FMA7474	long bone	FMA71916	proximal phalanx of left ring finger
FMA7474	long bone	FMA32653	distal phalanx of left second toe
FMA7474	long bone	FMA32652	distal phalanx of right second toe
FMA7474	long bone	FMA32655	distal phalanx of left third toe
FMA7474	long bone	FMA32654	distal phalanx of right third toe
FMA7474	long bone	FMA32657	distal phalanx of left fourth toe
FMA7474	long bone	FMA32656	distal phalanx of right fourth toe
FMA7474	long bone	FMA9611	femur
FMA7474	long bone	FMA32647	middle phalanx of left fourth toe
FMA7474	long bone	FMA24479	fibula
FMA7474	long bone	FMA24470	right fourth metacarpal bone
FMA7474	long bone	FMA24472	right fifth metacarpal bone
FMA7474	long bone	FMA24471	left fourth metacarpal bone
FMA7474	long bone	FMA24473	left fifth metacarpal bone
FMA7474	long bone	FMA23938	middle phalanx of left index finger
FMA7474	long bone	FMA24476	tibia
FMA7474	long bone	FMA24516	left fifth metatarsal bone
FMA7474	long bone	FMA24515	right fifth metatarsal bone
FMA7474	long bone	FMA24514	left fourth metatarsal bone
FMA7474	long bone	FMA24513	right fourth metatarsal bone
FMA7474	long bone	FMA24512	left third metatarsal bone
FMA7474	long bone	FMA24511	right third metatarsal bone
FMA7474	long bone	FMA24510	left second metatarsal bone
FMA7474	long bone	FMA32642	middle phalanx of right second toe
FMA7474	long bone	FMA32641	proximal phalanx of left little toe
FMA7474	long bone	FMA32640	proximal phalanx of right little toe
FMA7474	long bone	FMA65470	proximal phalanx of left thumb
FMA7474	long bone	FMA32646	middle phalanx of right fourth toe
FMA7474	long bone	FMA32645	middle phalanx of left third toe
FMA7474	long bone	FMA32644	middle phalanx of right third toe
FMA7474	long bone	FMA71908	proximal phalanx of left middle finger
FMA7474	long bone	FMA32643	middle phalanx of left second toe
FMA7474	long bone	FMA32638	proximal phalanx of right fourth toe
FMA7474	long bone	FMA24469	left third metacarpal bone
FMA7474	long bone	FMA32639	proximal phalanx of left fourth toe
FMA7474	long bone	FMA24468	right third metacarpal bone
FMA7474	long bone	FMA32636	proximal phalanx of right third toe
FMA7474	long bone	FMA24467	left second metacarpal bone
FMA7474	long bone	FMA32637	proximal phalanx of left third toe
FMA7474	long bone	FMA24466	right second metacarpal bone
FMA7474	long bone	FMA24461	distal phalanx of right middle finger
FMA7474	long bone	FMA24460	distal phalanx of right index finger
FMA7474	long bone	FMA7574	rib
FMA7474	long bone	FMA24465	left first metacarpal bone
FMA7474	long bone	FMA24509	right second metatarsal bone
FMA7474	long bone	FMA24464	right first metacarpal bone
FMA7474	long bone	FMA24463	distal phalanx of right little finger
FMA7474	long bone	FMA24507	right first metatarsal bone
FMA7474	long bone	FMA24462	distal phalanx of right ring finger
FMA7474	long bone	FMA24508	left first metatarsal bone
FMA7475	short bone	FMA23715	triquetral
FMA7475	short bone	FMA23718	pisiform
FMA7475	short bone	FMA32672	sesamoid bone
FMA7475	short bone	FMA23709	scaphoid
FMA7475	short bone	FMA23727	capitate
FMA7475	short bone	FMA24520	lateral cuneiform bone
FMA7475	short bone	FMA24527	cuboid bone
FMA7475	short bone	FMA24519	intermediate cuneiform bone
FMA7475	short bone	FMA24496	calcaneus
FMA7475	short bone	FMA24518	medial cuneiform bone
FMA7475	short bone	FMA23721	trapezium
FMA7475	short bone	FMA9708	talus
FMA7475	short bone	FMA24499	navicular bone of foot
FMA7475	short bone	FMA23712	lunate
FMA7475	short bone	FMA23730	hamate
FMA7475	short bone	FMA23724	trapezoid
FMA7476	flat bone	FMA13394	scapula
FMA7476	flat bone	FMA7485	sternum
FMA7476	flat bone	FMA52745	nasal bone
FMA7476	flat bone	FMA52735	occipital bone
FMA7476	flat bone	FMA52734	frontal bone
FMA7476	flat bone	FMA16585	hip bone
FMA7476	flat bone	FMA9613	parietal bone
FMA7477	irregular bone	FMA52741	lacrimal bone
FMA7477	irregular bone	FMA7478	pneumatized bone
FMA7477	irregular bone	FMA52747	zygomatic bone
FMA7477	irregular bone	FMA52746	palatine bone
FMA7477	irregular bone	FMA9914	vertebra
FMA7477	irregular bone	FMA52749	hyoid bone
FMA7477	irregular bone	FMA9710	vomer
FMA7477	irregular bone	FMA52748	mandible
FMA7477	irregular bone	FMA54736	inferior nasal concha
FMA7477	irregular bone	FMA16202	sacrum
FMA7478	pneumatized bone	FMA9711	maxilla
FMA7478	pneumatized bone	FMA52740	ethmoid
FMA7478	pneumatized bone	FMA52736	sphenoid bone
FMA7478	pneumatized bone	FMA52737	temporal bone
FMA32672	sesamoid bone	FMA24485	patella
FMA32672	sesamoid bone	FMA45098	sesamoid bone of left foot
FMA32672	sesamoid bone	FMA45097	sesamoid bone of right foot
FMA46565	skull	FMA53673	viscerocranium
FMA46565	skull	FMA53672	neurocranium
FMA53672	neurocranium	FMA52801	basicranium
FMA53672	neurocranium	FMA52735	occipital bone
FMA53672	neurocranium	FMA52734	frontal bone
FMA53672	neurocranium	FMA9613	parietal bone
FMA53673	viscerocranium	FMA9711	maxilla
FMA53673	viscerocranium	FMA59837	bony part of nasal septum
FMA53673	viscerocranium	FMA52740	ethmoid
FMA53673	viscerocranium	FMA52741	lacrimal bone
FMA53673	viscerocranium	FMA54736	inferior nasal concha
FMA53673	viscerocranium	FMA59660	mucosa of mouth
FMA53673	viscerocranium	FMA53074	orbit
FMA53673	viscerocranium	FMA52736	sphenoid bone
FMA53673	viscerocranium	FMA52745	nasal bone
FMA53673	viscerocranium	FMA52747	zygomatic bone
FMA53673	viscerocranium	FMA52746	palatine bone
FMA53673	viscerocranium	FMA52749	hyoid bone
FMA53673	viscerocranium	FMA52748	mandible
FMA53673	viscerocranium	FMA52737	temporal bone
FMA52801	basicranium	FMA52740	ethmoid
FMA53074	orbit	FMA54379	orbital compartment
FMA54379	orbital compartment	FMA12513	eyeball
FMA75740	bony nasal cavity	FMA60118	skeleton of nasal septum
FMA60118	skeleton of nasal septum	FMA59837	bony part of nasal septum
FMA9613	parietal bone	FMA52788	right parietal bone
FMA9613	parietal bone	FMA52789	left parietal bone
FMA52737	temporal bone	FMA52739	left temporal bone
FMA52737	temporal bone	FMA52738	right temporal bone
FMA54736	inferior nasal concha	FMA54738	left inferior nasal concha
FMA54736	inferior nasal concha	FMA54737	right inferior nasal concha
FMA52741	lacrimal bone	FMA53646	left lacrimal bone
FMA52741	lacrimal bone	FMA53645	right lacrimal bone
FMA52745	nasal bone	FMA53647	right nasal bone
FMA52745	nasal bone	FMA53648	left nasal bone
FMA9711	maxilla	FMA53649	right maxilla
FMA9711	maxilla	FMA53650	left maxilla
FMA52746	palatine bone	FMA53655	right palatine bone
FMA52746	palatine bone	FMA53656	left palatine bone
FMA52747	zygomatic bone	FMA52892	right zygomatic bone
FMA52747	zygomatic bone	FMA52893	left zygomatic bone
FMA13478	vertebral column	FMA72065	set of lumbar vertebrae
FMA13478	vertebral column	FMA72064	set of thoracic vertebrae
FMA13478	vertebral column	FMA72063	set of cervical vertebrae
FMA13478	vertebral column	FMA9914	vertebra
FMA13478	vertebral column	FMA10446	intervertebral disk
FMA13478	vertebral column	FMA16202	sacrum
FMA9914	vertebra	FMA10014	ninth thoracic vertebra
FMA9914	vertebra	FMA12525	seventh cervical vertebra
FMA9914	vertebra	FMA12524	sixth cervical vertebra
FMA9914	vertebra	FMA12523	fifth cervical vertebra
FMA9914	vertebra	FMA10037	tenth thoracic vertebra
FMA9914	vertebra	FMA12522	fourth cervical vertebra
FMA9914	vertebra	FMA12521	third cervical vertebra
FMA9914	vertebra	FMA12520	axis
FMA9914	vertebra	FMA9922	fifth thoracic vertebra
FMA9914	vertebra	FMA9187	second thoracic vertebra
FMA9914	vertebra	FMA13072	first lumbar vertebra
FMA9914	vertebra	FMA9945	sixth thoracic vertebra
FMA9914	vertebra	FMA9165	first thoracic vertebra
FMA9914	vertebra	FMA9991	eighth thoracic vertebra
FMA9914	vertebra	FMA9968	seventh thoracic vertebra
FMA9914	vertebra	FMA13076	fifth lumbar vertebra
FMA9914	vertebra	FMA13075	fourth lumbar vertebra
FMA9914	vertebra	FMA13074	third lumbar vertebra
FMA9914	vertebra	FMA10059	eleventh thoracic vertebra
FMA9914	vertebra	FMA10081	twelfth thoracic vertebra
FMA9914	vertebra	FMA13073	second lumbar vertebra
FMA9914	vertebra	FMA9248	fourth thoracic vertebra
FMA9914	vertebra	FMA9209	third thoracic vertebra
FMA9914	vertebra	FMA12519	atlas
FMA72063	set of cervical vertebrae	FMA12525	seventh cervical vertebra
FMA72063	set of cervical vertebrae	FMA12524	sixth cervical vertebra
FMA72063	set of cervical vertebrae	FMA12523	fifth cervical vertebra
FMA72063	set of cervical vertebrae	FMA12522	fourth cervical vertebra
FMA72063	set of cervical vertebrae	FMA12521	third cervical vertebra
FMA72063	set of cervical vertebrae	FMA12520	axis
FMA72063	set of cervical vertebrae	FMA12519	atlas
FMA72064	set of thoracic vertebrae	FMA10014	ninth thoracic vertebra
FMA72064	set of thoracic vertebrae	FMA9991	eighth thoracic vertebra
FMA72064	set of thoracic vertebrae	FMA9968	seventh thoracic vertebra
FMA72064	set of thoracic vertebrae	FMA10037	tenth thoracic vertebra
FMA72064	set of thoracic vertebrae	FMA10081	twelfth thoracic vertebra
FMA72064	set of thoracic vertebrae	FMA10059	eleventh thoracic vertebra
FMA72064	set of thoracic vertebrae	FMA9248	fourth thoracic vertebra
FMA72064	set of thoracic vertebrae	FMA9922	fifth thoracic vertebra
FMA72064	set of thoracic vertebrae	FMA9187	second thoracic vertebra
FMA72064	set of thoracic vertebrae	FMA9209	third thoracic vertebra
FMA72064	set of thoracic vertebrae	FMA9945	sixth thoracic vertebra
FMA72064	set of thoracic vertebrae	FMA9165	first thoracic vertebra
FMA72065	set of lumbar vertebrae	FMA13076	fifth lumbar vertebra
FMA72065	set of lumbar vertebrae	FMA13075	fourth lumbar vertebra
FMA72065	set of lumbar vertebrae	FMA13074	third lumbar vertebra
FMA72065	set of lumbar vertebrae	FMA13073	second lumbar vertebra
FMA72065	set of lumbar vertebrae	FMA13072	first lumbar vertebra
FMA71331	set of ribs	FMA7574	rib
FMA7591	costal cartilage	FMA8031	left second costal cartilage
FMA7591	costal cartilage	FMA8058	left third costal cartilage
FMA7591	costal cartilage	FMA8070	right fifth costal cartilage
FMA7591	costal cartilage	FMA8112	left fifth costal cartilage
FMA7591	costal cartilage	FMA7976	right fourth costal cartilage
FMA7591	costal cartilage	FMA7913	right third costal cartilage
FMA7591	costal cartilage	FMA8005	left first costal cartilage
FMA7591	costal cartilage	BP24	left costal cartilage
FMA7591	costal cartilage	FMA8167	left fourth costal cartilage
FMA7591	costal cartilage	FMA8194	right sixth costal cartilage
FMA7591	costal cartilage	BP28	right costal cartilage
FMA7591	costal cartilage	FMA8275	left seventh costal cartilage
FMA7591	costal cartilage	FMA8248	right seventh costal cartilage
FMA7591	costal cartilage	FMA8221	left sixth costal cartilage
FMA7591	costal cartilage	FMA7875	right first costal cartilage
FMA7591	costal cartilage	FMA7886	right second costal cartilage
FMA7574	rib	FMA7620	second rib
FMA7574	rib	FMA8093	left fifth rib
FMA7574	rib	FMA8391	left ninth rib
FMA7574	rib	FMA8202	left sixth rib
FMA7574	rib	FMA8039	left third rib
FMA7574	rib	FMA8283	right eighth rib
FMA7574	rib	FMA8472	left tenth rib
FMA7574	rib	FMA8310	left eighth rib
FMA7574	rib	FMA8148	left fourth rib
FMA7574	rib	FMA8175	right sixth rib
FMA7574	rib	FMA7957	right fourth rib
FMA7574	rib	FMA8229	right seventh rib
FMA7574	rib	FMA7909	right third rib
FMA7574	rib	FMA8532	left eleventh rib
FMA7574	rib	FMA8364	right ninth rib
FMA7574	rib	FMA8533	right twelfth rib
FMA7574	rib	FMA8445	right tenth rib
FMA7574	rib	FMA8531	right eleventh rib
FMA7574	rib	FMA8256	left seventh rib
FMA7574	rib	FMA8534	left twelfth rib
FMA7574	rib	FMA8066	right fifth rib
FMA7574	rib	FMA7597	first rib
FMA7597	first rib	FMA7987	left first rib
FMA7597	first rib	FMA7857	right first rib
FMA7620	second rib	FMA7882	right second rib
FMA7620	second rib	FMA8012	left second rib
FMA7485	sternum	FMA7488	xiphoid process
FMA7485	sternum	FMA7487	body of sternum
FMA7485	sternum	FMA7486	manubrium
FMA7480	rib cage	FMA7485	sternum
FMA7480	rib cage	FMA7574	rib
FMA24139	skeleton of upper limb	FMA13321	clavicle
FMA24139	skeleton of upper limb	FMA13394	scapula
FMA24139	skeleton of upper limb	FMA23466	ulna
FMA24139	skeleton of upper limb	FMA23463	radius
FMA24139	skeleton of upper limb	FMA231315	set of phalanges
FMA24139	skeleton of upper limb	FMA71336	set of metacarpal bones
FMA24139	skeleton of upper limb	FMA71335	set of carpal bones
FMA24139	skeleton of upper limb	FMA13303	humerus
FMA25570	bony pectoral girdle	FMA13321	clavicle
FMA25570	bony pectoral girdle	FMA13394	scapula
FMA13394	scapula	FMA13396	left scapula
FMA13394	scapula	FMA13395	right scapula
FMA13321	clavicle	FMA13322	right clavicle
FMA13321	clavicle	FMA13323	left clavicle
FMA61406	skeletal system of free upper limb	FMA23942	middle phalanx of left ring finger
FMA61406	skeletal system of free upper limb	FMA23944	middle phalanx of left little finger
FMA61406	skeletal system of free upper limb	FMA23940	middle phalanx of left middle finger
FMA61406	skeletal system of free upper limb	FMA71915	proximal phalanx of left index finger
FMA61406	skeletal system of free upper limb	FMA71916	proximal phalanx of left ring finger
FMA61406	skeletal system of free upper limb	FMA13303	humerus
FMA61406	skeletal system of free upper limb	FMA23957	distal phalanx of left ring finger
FMA61406	skeletal system of free upper limb	FMA24459	distal phalanx of right thumb
FMA61406	skeletal system of free upper limb	FMA23959	distal phalanx of left little finger
FMA61406	skeletal system of free upper limb	FMA24456	middle phalanx of right middle finger
FMA61406	skeletal system of free upper limb	FMA66791	proximal phalanx of left little finger
FMA61406	skeletal system of free upper limb	FMA24455	middle phalanx of right index finger
FMA61406	skeletal system of free upper limb	FMA24458	middle phalanx of right little finger
FMA61406	skeletal system of free upper limb	FMA24457	middle phalanx of right ring finger
FMA61406	skeletal system of free upper limb	FMA24452	proximal phalanx of right middle finger
FMA61406	skeletal system of free upper limb	FMA24451	proximal phalanx of right index finger
FMA61406	skeletal system of free upper limb	FMA24454	proximal phalanx of right little finger
FMA61406	skeletal system of free upper limb	FMA24453	proximal phalanx of right ring finger
FMA61406	skeletal system of free upper limb	FMA24450	proximal phalanx of right thumb
FMA61406	skeletal system of free upper limb	FMA23938	middle phalanx of left index finger
FMA61406	skeletal system of free upper limb	FMA23951	distal phalanx of left thumb
FMA61406	skeletal system of free upper limb	FMA65470	proximal phalanx of left thumb
FMA61406	skeletal system of free upper limb	FMA23955	distal phalanx of left middle finger
FMA61406	skeletal system of free upper limb	FMA71908	proximal phalanx of left middle finger
FMA61406	skeletal system of free upper limb	FMA23953	distal phalanx of left index finger
FMA61406	skeletal system of free upper limb	FMA24461	distal phalanx of right middle finger
FMA61406	skeletal system of free upper limb	FMA24460	distal phalanx of right index finger
FMA61406	skeletal system of free upper limb	FMA24463	distal phalanx of right little finger
FMA61406	skeletal system of free upper limb	FMA24462	distal phalanx of right ring finger
FMA13303	humerus	FMA23130	right humerus
FMA13303	humerus	FMA23131	left humerus
FMA23463	radius	FMA23465	left radius
FMA23463	radius	FMA23464	right radius
FMA23466	ulna	FMA23467	right ulna
FMA23466	ulna	FMA23468	left ulna
FMA71335	set of carpal bones	FMA23715	triquetral
FMA71335	set of carpal bones	FMA23718	pisiform
FMA71335	set of carpal bones	FMA23727	capitate
FMA71335	set of carpal bones	FMA23709	scaphoid
FMA71335	set of carpal bones	FMA23721	trapezium
FMA71335	set of carpal bones	FMA23730	hamate
FMA71335	set of carpal bones	FMA23712	lunate
FMA71335	set of carpal bones	FMA23724	trapezoid
FMA23709	scaphoid	FMA24435	right scaphoid
FMA23709	scaphoid	FMA24436	left scaphoid
FMA23712	lunate	FMA24437	right lunate
FMA23712	lunate	FMA24438	left lunate
FMA23715	triquetral	FMA24439	right triquetral
FMA23715	triquetral	FMA24440	left triquetral
FMA23718	pisiform	FMA24442	left pisiform
FMA23718	pisiform	FMA24441	right pisiform
FMA23721	trapezium	FMA24444	left trapezium
FMA23721	trapezium	FMA24443	right trapezium
FMA23724	trapezoid	FMA24445	left trapezoid
FMA23724	trapezoid	FMA23725	right trapezoid
FMA23727	capitate	FMA24447	left capitate
FMA23727	capitate	FMA24446	right capitate
FMA23730	hamate	FMA24449	left hamate
FMA23730	hamate	FMA24448	right hamate
FMA71336	set of metacarpal bones	FMA24469	left third metacarpal bone
FMA71336	set of metacarpal bones	FMA24468	right third metacarpal bone
FMA71336	set of metacarpal bones	FMA24467	left second metacarpal bone
FMA71336	set of metacarpal bones	FMA24466	right second metacarpal bone
FMA71336	set of metacarpal bones	FMA24470	right fourth metacarpal bone
FMA71336	set of metacarpal bones	FMA24472	right fifth metacarpal bone
FMA71336	set of metacarpal bones	FMA24471	left fourth metacarpal bone
FMA71336	set of metacarpal bones	FMA24465	left first metacarpal bone
FMA71336	set of metacarpal bones	FMA24473	left fifth metacarpal bone
FMA71336	set of metacarpal bones	FMA24464	right first metacarpal bone
FMA231315	set of phalanges	FMA32635	proximal phalanx of left second toe
FMA231315	set of phalanges	FMA32634	proximal phalanx of right second toe
FMA231315	set of phalanges	FMA23957	distal phalanx of left ring finger
FMA231315	set of phalanges	FMA24459	distal phalanx of right thumb
FMA231315	set of phalanges	FMA230986	middle phalanx of right little toe
FMA231315	set of phalanges	FMA23959	distal phalanx of left little finger
FMA231315	set of phalanges	FMA24456	middle phalanx of right middle finger
FMA231315	set of phalanges	FMA230988	middle phalanx of left little toe
FMA231315	set of phalanges	FMA66791	proximal phalanx of left little finger
FMA231315	set of phalanges	FMA24455	middle phalanx of right index finger
FMA231315	set of phalanges	FMA24458	middle phalanx of right little finger
FMA231315	set of phalanges	FMA24457	middle phalanx of right ring finger
FMA231315	set of phalanges	FMA24452	proximal phalanx of right middle finger
FMA231315	set of phalanges	FMA24451	proximal phalanx of right index finger
FMA231315	set of phalanges	FMA24454	proximal phalanx of right little finger
FMA231315	set of phalanges	FMA24453	proximal phalanx of right ring finger
FMA231315	set of phalanges	FMA24450	proximal phalanx of right thumb
FMA231315	set of phalanges	FMA23951	distal phalanx of left thumb
FMA231315	set of phalanges	FMA23955	distal phalanx of left middle finger
FMA231315	set of phalanges	FMA23953	distal phalanx of left index finger
FMA231315	set of phalanges	FMA43253	proximal phalanx of right big toe
FMA231315	set of phalanges	FMA43254	proximal phalanx of left big toe
FMA231315	set of phalanges	FMA32659	distal phalanx of left little toe
FMA231315	set of phalanges	FMA32658	distal phalanx of right little toe
FMA231315	set of phalanges	FMA23942	middle phalanx of left ring finger
FMA231315	set of phalanges	FMA23944	middle phalanx of left little finger
FMA231315	set of phalanges	FMA23940	middle phalanx of left middle finger
FMA231315	set of phalanges	FMA32651	distal phalanx of left big toe
FMA231315	set of phalanges	FMA71915	proximal phalanx of left index finger
FMA231315	set of phalanges	FMA32650	distal phalanx of right big toe
FMA231315	set of phalanges	FMA71916	proximal phalanx of left ring finger
FMA231315	set of phalanges	FMA32653	distal phalanx of left second toe
FMA231315	set of phalanges	FMA32652	distal phalanx of right second toe
FMA231315	set of phalanges	FMA32655	distal phalanx of left third toe
FMA231315	set of phalanges	FMA32654	distal phalanx of right third toe
FMA231315	set of phalanges	FMA32657	distal phalanx of left fourth toe
FMA231315	set of phalanges	FMA32656	distal phalanx of right fourth toe
FMA231315	set of phalanges	FMA32647	middle phalanx of left fourth toe
FMA231315	set of phalanges	FMA23938	middle phalanx of left index finger
FMA231315	set of phalanges	FMA32642	middle phalanx of right second toe
FMA231315	set of phalanges	FMA32641	proximal phalanx of left little toe
FMA231315	set of phalanges	FMA32640	proximal phalanx of right little toe
FMA231315	set of phalanges	FMA65470	proximal phalanx of left thumb
FMA231315	set of phalanges	FMA32646	middle phalanx of right fourth toe
FMA231315	set of phalanges	FMA32645	middle phalanx of left third toe
FMA231315	set of phalanges	FMA32644	middle phalanx of right third toe
FMA231315	set of phalanges	FMA71908	proximal phalanx of left middle finger
FMA231315	set of phalanges	FMA32643	middle phalanx of left second toe
FMA231315	set of phalanges	FMA32638	proximal phalanx of right fourth toe
FMA231315	set of phalanges	FMA32639	proximal phalanx of left fourth toe
FMA231315	set of phalanges	FMA32636	proximal phalanx of right third toe
FMA231315	set of phalanges	FMA32637	proximal phalanx of left third toe
FMA231315	set of phalanges	FMA24461	distal phalanx of right middle finger
FMA231315	set of phalanges	FMA24460	distal phalanx of right index finger
FMA231315	set of phalanges	FMA24463	distal phalanx of right little finger
FMA231315	set of phalanges	FMA24462	distal phalanx of right ring finger
FMA24140	skeleton of lower limb	FMA9611	femur
FMA24140	skeleton of lower limb	FMA24485	patella
FMA24140	skeleton of lower limb	FMA24479	fibula
FMA24140	skeleton of lower limb	FMA71340	set of metatarsal bones
FMA24140	skeleton of lower limb	FMA71339	set of tarsal bones
FMA24140	skeleton of lower limb	FMA24222	skeleton of foot
FMA24140	skeleton of lower limb	FMA16585	hip bone
